words@a2001f	@a2001f	474.103	474.255	ну
words@a2001f	@a2001f	474.255	474.407	хер
words@a2001f	@a2001f	474.407	474.559	его
words@a2001f	@a2001f	474.559	474.711	знает
words@a2001f	@a2001f	474.711	474.863	/
words@a2001f	@a2001f	474.863	475.022	/
words@a2001f	@a2001f	475.136	475.29	может
words@a2001f	@a2001f	475.29	475.444	через
words@a2001f	@a2001f	475.444	475.598	десять
words@a2001f	@a2001f	475.598	475.752	лет
words@a2001f	@a2001f	475.752	475.906	я
words@a2001f	@a2001f	475.906	476.06	вообще
words@a2001f	@a2001f	476.06	476.214	б
words@a2001f	@a2001f	476.214	476.368	не
words@a2001f	@a2001f	476.368	476.522	родила
words@a2001f	@a2001f	476.522	476.676	/
words@a2001f	@a2001f	476.676	476.84	/
words@a2001f	@a2001f	477.034	477.253	или
words@a2001f	@a2001f	477.253	477.472	/
words@a2001f	@a2001f	477.472	477.691	блин
words@a2001f	@a2001f	477.691	477.91	/
words@a2001f	@a2001f	477.91	478.129	это
words@a2001f	@a2001f	478.129	478.348	н...
words@a2001f	@a2001f	478.348	478.567	/
words@a2001f	@a2001f	478.567	478.786	это
words@a2001f	@a2001f	478.786	479.005	не
words@a2001f	@a2001f	479.005	479.224	пропаганда
words@a2001f	@a2001f	479.224	479.443	ранних
words@a2001f	@a2001f	479.443	479.662	родов
words@a2001f	@a2001f	479.662	479.881	/
words@a2001f	@a2001f	479.881	480.1	ни
words@a2001f	@a2001f	480.1	480.319	в
words@a2001f	@a2001f	480.319	480.538	коем
words@a2001f	@a2001f	480.538	480.757	случае
words@a2001f	@a2001f	480.757	480.976	/
words@a2001f	@a2001f	480.976	481.204	/
words@a2001f	@a2001f	482.412	482.686	нет
words@a2001f	@a2001f	482.686	482.96	/
words@a2001f	@a2001f	482.96	483.234	родила
words@a2001f	@a2001f	483.234	483.508	когда
words@a2001f	@a2001f	483.508	483.782	хотела
words@a2001f	@a2001f	483.782	484.056	/
words@a2001f	@a2001f	484.056	484.33	ну
words@a2001f	@a2001f	484.33	484.604	смотри
words@a2001f	@a2001f	484.604	484.878	вот
words@a2001f	@a2001f	484.878	485.152	например
words@a2001f	@a2001f	485.152	485.426	моя
words@a2001f	@a2001f	485.426	485.7	/
words@a2001f	@a2001f	485.7	485.974	мать
words@a2001f	@a2001f	485.974	486.248	она
words@a2001f	@a2001f	486.248	486.522	родила
words@a2001f	@a2001f	486.522	486.796	там
words@a2001f	@a2001f	486.796	487.07	аа
words@a2001f	@a2001f	487.07	487.344	условно
words@a2001f	@a2001f	487.344	487.618	в
words@a2001f	@a2001f	487.618	487.892	тридцать
words@a2001f	@a2001f	487.892	488.166	лет
words@a2001f	@a2001f	488.166	488.44	/
words@a2001f	@a2001f	488.44	488.714	своего
words@a2001f	@a2001f	488.714	488.988	сына
words@a2001f	@a2001f	488.988	489.262	то
words@a2001f	@a2001f	489.262	489.536	есть
words@a2001f	@a2001f	489.536	489.81	мачеха
words@a2001f	@a2001f	489.81	490.084	/
words@a2001f	@a2001f	490.084	490.358	и
words@a2001f	@a2001f	490.358	490.632	аа
words@a2001f	@a2001f	490.632	490.906	блин
words@a2001f	@a2001f	490.906	491.18	/
words@a2001f	@a2001f	491.18	491.454	ребенок
words@a2001f	@a2001f	491.454	491.728	аа
words@a2001f	@a2001f	491.728	492.002	очень
words@a2001f	@a2001f	492.002	492.276	эм
words@a2001f	@a2001f	492.276	492.55	неспокойный
words@a2001f	@a2001f	492.55	492.824	/
words@a2001f	@a2001f	492.824	493.098	он
words@a2001f	@a2001f	493.098	493.372	очень
words@a2001f	@a2001f	493.372	493.646	много
words@a2001f	@a2001f	493.646	493.92	кричал
words@a2001f	@a2001f	493.92	494.194	/
words@a2001f	@a2001f	494.194	494.468	у
words@a2001f	@a2001f	494.468	494.742	него
words@a2001f	@a2001f	494.742	495.016	были
words@a2001f	@a2001f	495.016	495.29	какие-то
words@a2001f	@a2001f	495.29	495.564	/
words@a2001f	@a2001f	495.564	495.838	проблемы
words@a2001f	@a2001f	495.838	496.112	в
words@a2001f	@a2001f	496.112	496.386	том
words@a2001f	@a2001f	496.386	496.66	плане
words@a2001f	@a2001f	496.66	496.934	что
words@a2001f	@a2001f	496.934	497.208	ему
words@a2001f	@a2001f	497.208	497.482	вечно
words@a2001f	@a2001f	497.482	497.756	всё
words@a2001f	@a2001f	497.756	498.03	не
words@a2001f	@a2001f	498.03	498.304	нравится
words@a2001f	@a2001f	498.304	498.578	/
words@a2001f	@a2001f	498.578	498.852	и
words@a2001f	@a2001f	498.852	499.126	так
words@a2001f	@a2001f	499.126	499.4	далее
words@a2001f	@a2001f	499.4	499.674	/
words@a2001f	@a2001f	499.674	500.0	/
words@a2001f	@a2001f	500.05	500.338	у
words@a2001f	@a2001f	500.338	500.626	меня
words@a2001f	@a2001f	500.626	500.914	наооборот
words@a2001f	@a2001f	500.914	501.202	ситуация
words@a2001f	@a2001f	501.202	501.49	щас
words@a2001f	@a2001f	501.49	501.778	идеальная
words@a2001f	@a2001f	501.778	502.066	/
words@a2001f	@a2001f	502.066	502.357	/
words@a2001f	@a2001f	504.125	504.383	зависит
words@a2001f	@a2001f	504.383	504.641	от
words@a2001f	@a2001f	504.641	504.899	того
words@a2001f	@a2001f	504.899	505.157	/
words@a2001f	@a2001f	505.157	505.415	от
words@a2001f	@a2001f	505.415	505.673	кого
words@a2001f	@a2001f	505.673	505.931	ты
words@a2001f	@a2001f	505.931	506.189	родишь
words@a2001f	@a2001f	506.189	506.447	понимаешь
words@a2001f	@a2001f	506.447	506.705	ещё
words@a2001f	@a2001f	506.705	506.963	сам
words@a2001f	@a2001f	506.963	507.221	факт
words@a2001f	@a2001f	507.221	507.479	то
words@a2001f	@a2001f	507.479	507.737	что
words@a2001f	@a2001f	507.737	507.995	вот
words@a2001f	@a2001f	507.995	508.253	я
words@a2001f	@a2001f	508.253	508.511	была
words@a2001f	@a2001f	508.511	508.769	спокойная
words@a2001f	@a2001f	508.769	509.027	/
words@a2001f	@a2001f	509.027	509.285	он
words@a2001f	@a2001f	509.285	509.543	был
words@a2001f	@a2001f	509.543	509.801	спокойный
words@a2001f	@a2001f	509.801	510.059	/
words@a2001f	@a2001f	510.059	510.328	/
words@a2001f	@a2001f	510.875	510.986	нет
words@a2001f	@a2001f	510.986	511.097	/
words@a2001f	@a2001f	511.097	511.209	/
words@a2001f	@a2001f	511.215	511.404	можно
words@a2001f	@a2001f	511.404	511.593	сказать
words@a2001f	@a2001f	511.593	511.782	спасибо
words@a2001f	@a2001f	511.782	511.971	только
words@a2001f	@a2001f	511.971	512.16	за
words@a2001f	@a2001f	512.16	512.349	его
words@a2001f	@a2001f	512.349	512.538	сперму
words@a2001f	@a2001f	512.538	512.727	/
words@a2001f	@a2001f	512.727	512.916	больше
words@a2001f	@a2001f	512.916	513.105	ни
words@a2001f	@a2001f	513.105	513.294	за
words@a2001f	@a2001f	513.294	513.483	что
words@a2001f	@a2001f	513.483	513.672	/
words@a2001f	@a2001f	513.672	513.861	всё
words@a2001f	@a2001f	513.861	514.05	/
words@a2001f	@a2001f	514.05	514.244	/
words@a2001f	@a2001f	514.988	515.144	хоть
words@a2001f	@a2001f	515.144	515.3	что-то
words@a2001f	@a2001f	515.3	515.456	да
words@a2001f	@a2001f	515.456	515.612	/
words@a2001f	@a2001f	515.612	515.77	/
words@a2001f	@a2001f	515.77	515.982	пом...
words@a2001f	@a2001f	515.982	516.194	/
words@a2001f	@a2001f	516.194	516.406	на
words@a2001f	@a2001f	516.406	516.618	минималках
words@a2001f	@a2001f	516.618	516.83	/
words@a2001f	@a2001f	516.83	517.046	/
words@a2001f	@a2001f	519.732	519.941	да
words@a2001f	@a2001f	519.941	520.15	/
words@a2001f	@a2001f	520.15	520.359	/
words@a2001f	@a2001f	521.517	522.504	во-первых
words@a2001f	@a2001f	522.504	523.492	воспитание
words@a2001f	@a2001f	523.93	524.179	потому
words@a2001f	@a2001f	524.179	524.428	что
words@a2001f	@a2001f	524.428	524.677	я
words@a2001f	@a2001f	524.677	524.926	же
words@a2001f	@a2001f	524.926	525.175	жила
words@a2001f	@a2001f	525.175	525.424	с
words@a2001f	@a2001f	525.424	525.673	бабушкой
words@a2001f	@a2001f	525.673	525.922	/
words@a2001f	@a2001f	525.922	526.171	и
words@a2001f	@a2001f	526.171	526.42	/
words@a2001f	@a2001f	526.42	526.669	у
words@a2001f	@a2001f	526.669	526.918	нас
words@a2001f	@a2001f	526.918	527.167	/
words@a2001f	@a2001f	527.167	527.416	аа
words@a2001f	@a2001f	527.416	527.665	/
words@a2001f	@a2001f	527.665	527.914	такой
words@a2001f	@a2001f	527.914	528.163	разговор
words@a2001f	@a2001f	528.163	528.412	очень
words@a2001f	@a2001f	528.412	528.661	часто
words@a2001f	@a2001f	528.661	528.91	поднимался
words@a2001f	@a2001f	528.91	529.159	/
words@a2001f	@a2001f	529.159	529.428	/
words@a2001f	@a2001f	529.428	529.689	наверное
words@a2001f	@a2001f	529.689	529.95	лет
words@a2001f	@a2001f	529.95	530.211	с
words@a2001f	@a2001f	530.211	530.472	четырнадцати
words@a2001f	@a2001f	530.472	530.733	/
words@a2001f	@a2001f	530.733	530.994	я
words@a2001f	@a2001f	530.994	531.255	не
words@a2001f	@a2001f	531.255	531.516	знаю
words@a2001f	@a2001f	531.516	531.777	как
words@a2001f	@a2001f	531.777	532.038	она
words@a2001f	@a2001f	532.038	532.299	палила
words@a2001f	@a2001f	532.299	532.56	то
words@a2001f	@a2001f	532.56	532.821	что
words@a2001f	@a2001f	532.821	533.082	я
words@a2001f	@a2001f	533.082	533.343	взрослею
words@a2001f	@a2001f	533.343	533.604	слишком
words@a2001f	@a2001f	533.604	533.865	рано
words@a2001f	@a2001f	533.865	534.126	/
words@a2001f	@a2001f	534.126	534.394	/
words@a2001f	@a2001f	536.154	536.339	нет
words@a2001f	@a2001f	536.339	536.524	/
words@a2001f	@a2001f	536.524	536.709	она
words@a2001f	@a2001f	536.709	536.894	не
words@a2001f	@a2001f	536.894	537.079	копалась
words@a2001f	@a2001f	537.079	537.264	по
words@a2001f	@a2001f	537.264	537.449	моим
words@a2001f	@a2001f	537.449	537.634	вещам
words@a2001f	@a2001f	537.634	537.819	никогда
words@a2001f	@a2001f	537.819	538.004	/
words@a2001f	@a2001f	538.004	538.199	/
words@a2001f	@a2001f	538.257	538.413	слушай
words@a2001f	@a2001f	538.413	538.569	/
words@a2001f	@a2001f	538.569	538.725	если
words@a2001f	@a2001f	538.725	538.881	бы
words@a2001f	@a2001f	538.881	539.037	она
words@a2001f	@a2001f	539.037	539.193	копалась
words@a2001f	@a2001f	539.193	539.349	по
words@a2001f	@a2001f	539.349	539.505	моим
words@a2001f	@a2001f	539.505	539.661	вещам
words@a2001f	@a2001f	539.661	539.817	/
words@a2001f	@a2001f	539.817	539.973	то
words@a2001f	@a2001f	539.973	540.129	она
words@a2001f	@a2001f	540.129	540.285	бы
words@a2001f	@a2001f	540.285	540.441	узнала
words@a2001f	@a2001f	540.441	540.597	что
words@a2001f	@a2001f	540.597	540.753	я
words@a2001f	@a2001f	540.753	540.909	курю
words@a2001f	@a2001f	540.909	541.065	не
words@a2001f	@a2001f	541.065	541.221	в
words@a2001f	@a2001f	541.221	541.377	семнадцать
words@a2001f	@a2001f	541.377	541.533	лет
words@a2001f	@a2001f	541.533	541.689	/
words@a2001f	@a2001f	541.689	541.854	/
words@a2001f	@a2001f	542.199	542.514	а
words@a2001f	@a2001f	542.514	542.829	в
words@a2001f	@a2001f	542.829	543.144	двенадцать
words@a2001f	@a2001f	543.144	543.459	наверно
words@a2001f	@a2001f	543.459	543.774	/
words@a2001f	@a2001f	543.774	544.089	в
words@a2001f	@a2001f	544.089	544.405	тринадцать
words@a2001f	@a2001f	544.697	544.906	нет
words@a2001f	@a2001f	544.906	545.115	/
words@a2001f	@a2001f	545.115	545.324	сигареты
words@a2001f	@a2001f	545.324	545.533	/
words@a2001f	@a2001f	545.533	545.742	не
words@a2001f	@a2001f	545.742	545.951	надо
words@a2001f	@a2001f	545.951	546.16	/
words@a2001f	@a2001f	546.16	546.369	я
words@a2001f	@a2001f	546.369	546.578	против
words@a2001f	@a2001f	546.578	546.787	/
words@a2001f	@a2001f	546.787	546.999	/
words@a2001f	@a2001f	547.043	547.294	наркотики
words@a2001f	@a2001f	547.294	547.545	зло
words@a2001f	@a2001f	547.545	547.796	/
words@a2001f	@a2001f	547.796	548.048	/
words@a2001f	@a2001f	550.183	550.411	нет
words@a2001f	@a2001f	550.411	550.639	это
words@a2001f	@a2001f	550.639	550.867	всё
words@a2001f	@a2001f	550.867	551.095	#нрзб#
words@a2001f	@a2001f	551.095	551.323	/
words@a2001f	@a2001f	551.323	551.551	лучше
words@a2001f	@a2001f	551.551	551.779	не
words@a2001f	@a2001f	551.779	552.007	начинать
words@a2001f	@a2001f	552.007	552.235	/
words@a2001f	@a2001f	552.235	552.464	/
words@a2001f	@a2001f	553.744	554.034	она
words@a2001f	@a2001f	554.034	554.324	начала
words@a2001f	@a2001f	554.324	554.614	со
words@a2001f	@a2001f	554.614	554.904	мной
words@a2001f	@a2001f	554.904	555.194	профилактические
words@a2001f	@a2001f	555.194	555.484	беседы
words@a2001f	@a2001f	555.484	555.774	в
words@a2001f	@a2001f	555.774	556.064	стиле
words@a2001f	@a2001f	556.064	556.354	если
words@a2001f	@a2001f	556.354	556.644	ты
words@a2001f	@a2001f	556.644	556.934	забеременеешь
words@a2001f	@a2001f	556.934	557.224	/
words@a2001f	@a2001f	557.224	557.514	рожай
words@a2001f	@a2001f	557.514	557.804	/
words@a2001f	@a2001f	557.804	558.094	ля-ля-ля
words@a2001f	@a2001f	558.094	558.384	/
words@a2001f	@a2001f	558.384	558.674	родим
words@a2001f	@a2001f	558.674	558.964	воспитаем
words@a2001f	@a2001f	558.964	559.254	/
words@a2001f	@a2001f	559.254	559.558	/
words@a2001f	@a2001f	559.558	559.764	ну
words@a2001f	@a2001f	559.764	559.97	типо
words@a2001f	@a2001f	559.97	560.176	для
words@a2001f	@a2001f	560.176	560.382	нее
words@a2001f	@a2001f	560.382	560.588	аборт
words@a2001f	@a2001f	560.588	560.794	равно
words@a2001f	@a2001f	560.794	561.0	убийство
words@a2001f	@a2001f	561.0	561.206	/
words@a2001f	@a2001f	561.206	561.412	у
words@a2001f	@a2001f	561.412	561.618	меня
words@a2001f	@a2001f	561.618	561.824	нет
words@a2001f	@a2001f	561.824	562.03	такой
words@a2001f	@a2001f	562.03	562.236	установки
words@a2001f	@a2001f	562.236	562.442	/
words@a2001f	@a2001f	562.442	562.651	/
words@a2001f	@a2001f	565.45	565.704	я
words@a2001f	@a2001f	565.704	565.958	понимаю
words@a2001f	@a2001f	565.958	566.212	это
words@a2001f	@a2001f	566.212	566.466	/
words@a2001f	@a2001f	566.466	566.72	/
words@a2001f	@a2001f	571.8	572.117	она
words@a2001f	@a2001f	572.117	572.434	понимает
words@a2001f	@a2001f	572.434	572.751	прекрасно
words@a2001f	@a2001f	572.751	573.068	/
words@a2001f	@a2001f	573.068	573.385	она
words@a2001f	@a2001f	573.385	573.702	достаточно
words@a2001f	@a2001f	573.702	574.019	современный
words@a2001f	@a2001f	574.019	574.336	человек
words@a2001f	@a2001f	574.336	574.653	/
words@a2001f	@a2001f	574.653	574.97	о
words@a2001f	@a2001f	574.97	575.287	том
words@a2001f	@a2001f	575.287	575.604	что
words@a2001f	@a2001f	575.604	575.921	/
words@a2001f	@a2001f	575.921	576.238	сейчас
words@a2001f	@a2001f	576.238	576.555	это
words@a2001f	@a2001f	576.555	576.872	всё
words@a2001f	@a2001f	576.872	577.189	делается
words@a2001f	@a2001f	577.189	577.506	намного
words@a2001f	@a2001f	577.506	577.823	проще
words@a2001f	@a2001f	577.823	578.14	/
words@a2001f	@a2001f	578.14	578.47	/
words@a2001f	@a2001f	578.47	578.775	и
words@a2001f	@a2001f	578.775	579.08	нет
words@a2001f	@a2001f	579.08	579.385	никаких
words@a2001f	@a2001f	579.385	579.69	таких
words@a2001f	@a2001f	579.69	579.995	мучительных
words@a2001f	@a2001f	579.995	580.3	ужасных
words@a2001f	@a2001f	580.3	580.605	/
words@a2001f	@a2001f	580.605	580.91	всяких
words@a2001f	@a2001f	580.91	581.215	там
words@a2001f	@a2001f	581.215	581.52	прибомбасов
words@a2001f	@a2001f	581.52	581.825	/
words@a2001f	@a2001f	581.825	582.13	/
words@a2001f	@a2001f	582.14	582.312	да
words@a2001f	@a2001f	582.312	582.484	нет
words@a2001f	@a2001f	582.484	582.656	/
words@a2001f	@a2001f	582.656	582.828	просто
words@a2001f	@a2001f	582.828	583.0	дело
words@a2001f	@a2001f	583.0	583.172	не
words@a2001f	@a2001f	583.172	583.344	в
words@a2001f	@a2001f	583.344	583.516	этом
words@a2001f	@a2001f	583.516	583.688	/
words@a2001f	@a2001f	583.688	583.86	/
words@a2001f	@a2001f	583.9	584.111	в
words@a2001f	@a2001f	584.111	584.322	принципе
words@a2001f	@a2001f	584.322	584.533	/
words@a2001f	@a2001f	584.533	584.744	я
words@a2001f	@a2001f	584.744	584.955	придерживалась
words@a2001f	@a2001f	584.955	585.166	мнения
words@a2001f	@a2001f	585.166	585.377	/
words@a2001f	@a2001f	585.377	585.588	наверное
words@a2001f	@a2001f	585.588	585.799	/
words@a2001f	@a2001f	585.799	586.01	в
words@a2001f	@a2001f	586.01	586.221	этот
words@a2001f	@a2001f	586.221	586.432	момент
words@a2001f	@a2001f	586.432	586.643	/
words@a2001f	@a2001f	586.643	586.854	что
words@a2001f	@a2001f	586.854	587.065	/
words@a2001f	@a2001f	587.065	587.276	ну
words@a2001f	@a2001f	587.276	587.487	косяк
words@a2001f	@a2001f	587.487	587.698	по
words@a2001f	@a2001f	587.698	587.909	факту
words@a2001f	@a2001f	587.909	588.12	/
words@a2001f	@a2001f	588.12	588.331	как
words@a2001f	@a2001f	588.331	588.542	ни
words@a2001f	@a2001f	588.542	588.753	крути
words@a2001f	@a2001f	588.753	588.964	/
words@a2001f	@a2001f	588.964	589.175	на
words@a2001f	@a2001f	589.175	589.386	мне
words@a2001f	@a2001f	589.386	589.597	есть
words@a2001f	@a2001f	589.597	589.808	/
words@a2001f	@a2001f	589.808	590.04	/
words@a2001f	@a2001f	590.46	590.796	и
words@a2001f	@a2001f	590.796	591.132	/
words@a2001f	@a2001f	591.132	591.468	за
words@a2001f	@a2001f	591.468	591.804	/
words@a2001f	@a2001f	591.804	592.14	сп...
gesture@al1995m	@al1995m	293.517	294.671	правой рукой поправляет футболку
gesture@al1995m	@al1995m	294.671	295.24	присаживается по-удобнее
gesture@al1995m	@al1995m	295.395	299.12	левой рукой ладонью вверх показывает на собеседника
gesture@al1995m	@al1995m	303.896	305.482	согнутую правую руку кладет на спинку стула
gesture@al1995m	@al1995m	305.961	313.627	левую руку,держа тетрадь, вытягивает вперед
gesture@al1995m	@al1995m	313.653	316.974	круговое движение вытянутой вперед левой рукой
gesture@al1995m	@al1995m	322.037	323.756	кивок 
gesture@al1995m	@al1995m	323.935	327.499	загибает мизинец, безымянный и большой палец, выставляет вперед указательный и средний палец
gesture@al1995m	@al1995m	327.55	331.884	правой рукой обнимает себя, согнутую левую руку ставит на правую руку, и кисть подносит к подбородку
gesture@al1995m	@al1995m	331.934	334.37	кисть левой руки подает вперед
gesture@al1995m	@al1995m	338.999	340.114	поднимает предплечье левой руки, лежащей на левом колене, сгибает все пальцы кроме указательного 
gesture@al1995m	@al1995m	343.063	344.012	приподнимает локоть левой руки, лежащей на левом колене
gesture@al1995m	@al1995m	346.858	348.576	пожимает левым плечом
gesture@al1995m	@al1995m	354.025	356.986	указательным пальцем поднятой левой руки указывает на правое предплечье собеседника
gesture@al1995m	@al1995m	357.011	358.793	указательным пальцем согнутой левой руки чешет левый висок
gesture@al1995m	@al1995m	358.794	359.806	согнутой левой рукой указывает на предплечье собеседника
gesture@al1995m	@al1995m	359.806	362.217	поднимает согнутую левую руку (пальцы сжаты)
gesture@al1995m	@al1995m	365.602	367.367	хмурится
gesture@al1995m	@al1995m	367.381	368.426	хмурится и растягивает губы
gesture@al1995m	@al1995m	371.94	375.807	разворачивает ладони полусогнутых рук вверх
gesture@al1995m	@al1995m	375.808	376.999	сводит полусогнутые руки вместе
gesture@al1995m	@al1995m	386.911	388.367	кивок
gesture@al1995m	@al1995m	396.498	398.227	привстает, наклоняя корпус вперед, и садится
gesture@al1995m	@al1995m	398.27	404.852	правой рукой обнимает себя, согнутую левую руку ставит на правую руку ладоннью вверх
gesture@al1995m	@al1995m	404.852	410.269	согнутой левой рукой ладонью вверх показывает правее
gesture@al1995m	@al1995m	411.853	418.456	трясет полусогнутой левой рукой ладонью вверх и затем правой рукой ладонью вверх
gesture@al1995m	@al1995m	418.582	420.54	руки приподняты до уровня груди, сжимает и разжимает кулаки
gesture@al1995m	@al1995m	420.561	422.206	полусогнутые руки ладонями вверх разводит в стороны
gesture@al1995m	@al1995m	430.852	431.727	кивок
gesture@al1995m	@al1995m	437.124	439.54	подносит указательный палец левой руки к губам, равой рукой обнимает себя
gesture@al1995m	@al1995m	439.54	447.832	трясет указательным пальцем согнутой правой руки
gesture@al1995m	@al1995m	449.374	450.457	указательным пальцем полусогнутой левой руки показывает налево-направо
gesture@al1995m	@al1995m	455.728	459.395	развернутой вправо ладонью полусогнутой левой руки двигает вперед-наза
gesture@al1995m	@al1995m	467.832	469.332	кивок
gesture@al1995m	@al1995m	473.54	474.124	опускает подбородок
gesture@al1995m	@al1995m	480.852	481.686	слегка наклоняет голову влево
gesture@al1995m	@al1995m	487.541	488.186	кивок
gesture@al1995m	@al1995m	502.041	508.957	разворачивает ладонь правой руки, лежащей на животе
gesture@al1995m	@al1995m	509.019	512.228	поднимает предплечье левой руки, ладонь развернута вправо
gesture@al1995m	@al1995m	514.249	515.249	разворачивает ладонь полусогнутой левой руки и подает вперед пальцы правой руки, лежащей на спинке стула
gesture@al1995m	@al1995m	515.27	516.395	наклоняет голову влево
gesture@al1995m	@al1995m	520.311	521.061	пожимает плечами
gesture@al1995m	@al1995m	525.436	526.102	кивок
gesture@al1995m	@al1995m	534.535	536.056	разворачивает кверху ладонь правой полусогнутой руки
gesture@al1995m	@al1995m	542.811	544.831	пожимает левым плечом
gesture@al1995m	@al1995m	548.269	549.977	разворачивает ладони обеих рук кверху
gesture@al1995m	@al1995m	551.894	553.77	кивок
gesture@al1995m	@al1995m	555.499	556.645	кивок
gesture@al1995m	@al1995m	560.144	564.332	пожимает плечами
gesture@al1995m	@al1995m	565.269	571.519	большим пальцем полусогнутой левой руки показывает назад
gesture@al1995m	@al1995m	580.456	582.54	кивок
gesture@al1995m	@al1995m	590.665	591.998	откидывается назад
gesture@al1995m	@al1995m	592.019	595.832	разворачивает ладонь полусогнутой правой руки кверху
gesture@a2001f	@a2001f	292.478	294.041	поправляет волосы
gesture@a2001f	@a2001f	300.895	302.124	указательным пальцем полусогнутой правой руки машет вправо 
gesture@a2001f	@a2001f	303.894	305.436	скрещивает ноги
gesture@a2001f	@a2001f	306.791	309.228	поправляет волосы
gesture@a2001f	@a2001f	309.228	311.144	средним и указательным пальцем правой полусогнутой руки двигает слева направо
gesture@a2001f	@a2001f	311.186	313.082	прикрывает рот правой рукой
gesture@a2001f	@a2001f	315.99	316.8	полусогнутую правую руку отводит вправо
gesture@a2001f	@a2001f	316.8	318.833	кисть полусогнутой правой руки отводит влево 
gesture@a2001f	@a2001f	318.836	319.873	полусогнутую правую руку отводит влево
gesture@a2001f	@a2001f	319.873	321.258	полусогнутую правую руку отводит вправо
gesture@a2001f	@a2001f	321.264	323.301	разводит предплечье правой руки и левую кисть в стороны
gesture@a2001f	@a2001f	325.101	326.62	жмурится
gesture@a2001f	@a2001f	327.296	329.444	поправляет волосы
gesture@a2001f	@a2001f	334.208	335.837	разводит кистью левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	337.983	341.193	поправляет волосы
gesture@a2001f	@a2001f	344.034	345.478	поднимает брови
gesture@a2001f	@a2001f	348.657	351.259	поднимает кисть левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	353.508	355.545	поправляет волосы
gesture@a2001f	@a2001f	355.559	358.874	машет предплечьем правой руки
gesture@a2001f	@a2001f	358.878	360.351	разгибает правую руку
gesture@a2001f	@a2001f	360.351	362.212	поправляет волосы
gesture@a2001f	@a2001f	362.286	367.137	поправляет волосы
gesture@a2001f	@a2001f	369.777	371.036	щелкает пальцами полусогнутой правой руки
gesture@a2001f	@a2001f	372.776	374.443	пожимает правым плечом и кладет кисть правой руки на кисть левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	374.452	377.684	наматывает резинку для волос на указательный палец левой руки, лежащей на спике стула
gesture@a2001f	@a2001f	378.017	380.008	поправляет волосы
gesture@a2001f	@a2001f	381.019	385.35	наматывает резинку для волос на указательный палец левой руки, лежащей на спике стула
gesture@a2001f	@a2001f	390.523	391.098	вращает руками перед собой
gesture@a2001f	@a2001f	391.098	393.323	стучит указательным пальцем правой руки по правому виску
gesture@a2001f	@a2001f	393.349	395.589	указывает полусогнутыми руками, обращенными ладонями друг к другу, налево и направо
gesture@a2001f	@a2001f	395.589	396.969	разводит кисти полусогнутых рук в стороны
gesture@a2001f	@a2001f	396.972	407.231	поправляет волосы
gesture@a2001f	@a2001f	407.249	408.916	ладонью правой приподнятой полусогнутой правой руки машет вперед
gesture@a2001f	@a2001f	409.248	412.767	поправляет волосы
gesture@a2001f	@a2001f	414.693	416.693	поправляет волосы
gesture@a2001f	@a2001f	417.027	418.601	разводит в стороны предплечье полусогнутой правой руки и кисть левой руки, лежащей на стуле
gesture@a2001f	@a2001f	422.416	424.591	поправляет волосы
gesture@a2001f	@a2001f	425.526	428.489	разводит предплечьем полусогнутой правой руки и левой ладонью
gesture@a2001f	@a2001f	429.388	430.295	разводит предплечьем полусогнутой правой руки и левой ладонью
gesture@a2001f	@a2001f	430.304	432.002	ладонью правой полусогнутой руки и ладонью левой руки, лежащей на спинке стула, указывает налево
gesture@a2001f	@a2001f	432.002	433.91	ладонью правой полусогнутой руки и ладонью левой руки, лежащей на спинке стула, указывает направо
gesture@a2001f	@a2001f	433.91	434.539	подносит правую руку к правому виску
gesture@a2001f	@a2001f	434.548	435.502	полусогнутой правой рукой показывает направо
gesture@a2001f	@a2001f	435.509	440.334	разводит полусогнутой правой рукой и ладонью левой руки
gesture@a2001f	@a2001f	440.347	442.078	полусогнутой правой рукой указывает налево и направо
gesture@a2001f	@a2001f	442.078	446.498	поправляет волосы
gesture@a2001f	@a2001f	447.138	462.603	наматывает резинку для волос на указательный палец левой руки, лежащей на спике стула
gesture@a2001f	@a2001f	462.607	464.228	жмурится
gesture@a2001f	@a2001f	465.243	465.917	поднимает указательный палец левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	465.93	471.093	движет вверх и вниз ладонью левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	471.101	473.311	движет влево опущенной ладонью левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	473.369	475.369	слегка разводит полусогнутой правой рукой и левой ладонью
gesture@a2001f	@a2001f	476.578	478.671	поправляет волосы
gesture@a2001f	@a2001f	478.694	480.787	машет влево и вправо предплечьем правой руки 
gesture@a2001f	@a2001f	481.531	483.74	поправляет волосы
gesture@a2001f	@a2001f	484.386	485.382	поднимает и опускает предплечье правой руки
gesture@a2001f	@a2001f	485.914	487.125	взмахивает кистью левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	488.425	489.235	выставляя указательный палец, взмахивает кистью левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	490.244	502.977	взмахивает кистью левой руки, лежащей на спинке стула
gesture@a2001f	@a2001f	503.153	505.175	поправляет волосы
